Date,Open,High,Low,Close,Adj Close,Volume
2005-06-02,77.010002,77.120003,76.339996,76.570000,45.049881,2219200
2005-06-03,76.589996,76.849998,75.750000,76.000000,44.714523,2305500
2005-06-06,75.860001,76.250000,75.580002,76.160004,44.808670,1611100
2005-06-07,76.500000,77.440002,76.209999,76.339996,44.914547,2725100
2005-06-08,76.919998,76.970001,76.360001,76.559998,45.043983,2042700
2005-06-09,76.559998,77.029999,75.800003,76.180000,44.820427,2720900
2005-06-10,76.540001,76.580002,75.400002,75.790001,44.590981,2776900
2005-06-13,75.959999,76.949997,75.599998,76.089996,44.767475,2556500
2005-06-14,76.610001,77.040001,76.349998,76.660004,45.102844,2363200
2005-06-15,76.900002,77.050003,75.800003,76.129997,44.791019,2612400
2005-06-16,76.129997,76.980003,75.750000,76.669998,45.108715,2295700
2005-06-17,77.669998,78.550003,76.849998,76.919998,45.255810,3939400
2005-06-20,77.500000,77.889999,77.089996,77.190002,45.414673,2281200
2005-06-21,77.400002,77.989998,77.000000,77.190002,45.414673,2822300
2005-06-22,77.849998,78.510002,77.320000,77.879997,45.820606,3977800
2005-06-23,78.209999,78.250000,75.580002,75.870003,44.638042,4737000
2005-06-24,75.750000,76.309998,75.300003,75.480003,44.408596,4004000
2005-06-27,75.680000,76.320000,75.500000,75.790001,44.590981,2282700
2005-06-28,76.300003,77.220001,76.050003,77.099998,45.361702,3008000
2005-06-29,77.070000,77.080002,75.970001,76.040001,44.738052,2225100
2005-06-30,74.000000,74.550003,72.250000,72.300003,42.537628,14756900
2005-07-01,72.309998,73.120003,71.029999,73.000000,42.949463,8866000
2005-07-05,73.040001,73.870003,73.000000,73.620003,43.314243,3999300
2005-07-06,73.629997,73.629997,72.830002,72.830002,42.849461,3753600
2005-07-07,72.000000,73.900002,71.370003,73.809998,43.426037,3714400
2005-07-08,73.900002,75.239998,73.599998,75.000000,44.126163,3345000
2005-07-11,75.389999,76.160004,75.019997,76.129997,44.791019,3709900
2005-07-12,76.139999,76.139999,74.860001,74.870003,44.049690,3687700
2005-07-13,75.099998,75.430000,74.510002,75.120003,44.196770,3299300
2005-07-14,75.120003,75.970001,75.070000,75.430000,44.379166,2791600
2005-07-15,75.800003,76.739998,75.080002,75.449997,44.390930,3573800
2005-07-18,75.449997,76.139999,74.279999,74.529999,43.849636,4631600
2005-07-19,74.570000,74.849998,73.989998,74.290001,43.708447,4230400
2005-07-20,74.110001,74.750000,73.989998,74.680000,43.937908,2828100
2005-07-21,75.120003,75.400002,74.269997,74.550003,43.861427,2799900
2005-07-22,74.800003,74.949997,74.000000,74.709999,43.955566,2857200
2005-07-25,74.839996,75.300003,73.900002,74.169998,43.637833,2943200
2005-07-26,74.629997,74.629997,73.779999,73.779999,43.408390,2664000
2005-07-27,74.089996,74.199997,73.330002,73.650002,43.331909,3194500
2005-07-28,73.690002,74.790001,73.639999,74.699997,43.949665,3188600
2005-07-29,74.870003,75.320000,74.419998,75.000000,44.126163,3068200
2005-08-01,75.099998,75.349998,74.709999,75.300003,44.302673,2502800
2005-08-02,75.309998,75.489998,74.650002,74.879997,44.055584,2441800
2005-08-03,74.550003,74.760002,73.919998,74.190002,43.649624,3350800
2005-08-04,74.190002,74.190002,73.000000,73.349998,43.155380,3281100
2005-08-05,73.349998,73.650002,72.910004,72.989998,42.943600,2693800
2005-08-08,72.879997,73.209999,72.000000,72.339996,42.561169,3747200
2005-08-09,72.470001,72.900002,71.930000,72.000000,42.361115,3984500
2005-08-10,72.180000,72.699997,71.809998,72.000000,42.361115,5062400
2005-08-11,72.220001,72.440002,71.830002,72.360001,42.572922,3486300
2005-08-12,72.349998,72.440002,71.940002,71.940002,42.325809,2723100
2005-08-15,72.000000,72.620003,71.199997,72.180000,42.467018,3377900
2005-08-16,72.239998,72.300003,71.650002,71.660004,42.161091,2481900
2005-08-17,71.239998,72.059998,71.139999,71.760002,42.468830,2634100
2005-08-18,71.889999,71.989998,71.279999,71.919998,42.563526,3032700
2005-08-19,72.160004,72.900002,71.930000,72.070000,42.652294,2924100
2005-08-22,72.360001,72.959999,71.400002,71.919998,42.563526,2856200
2005-08-23,71.919998,71.919998,70.849998,70.989998,42.013126,3331300
2005-08-24,70.730003,71.620003,70.440002,71.320000,42.208420,3735600
2005-08-25,71.529999,71.540001,71.050003,71.300003,42.196594,2167600
2005-08-26,71.180000,71.309998,70.550003,70.989998,42.013126,2995900
2005-08-29,70.500000,71.370003,70.410004,71.080002,42.066410,1881100
2005-08-30,71.080002,71.349998,70.660004,70.980003,42.007214,2386200
2005-08-31,70.860001,71.239998,70.510002,71.150002,42.107830,2845000
2005-09-01,71.400002,71.739998,70.610001,70.860001,41.936199,3004600
2005-09-02,71.389999,71.690002,71.040001,71.500000,42.314949,2507300
2005-09-06,72.080002,72.760002,71.779999,72.699997,43.025139,3239300
2005-09-07,72.830002,74.300003,72.699997,73.769997,43.658375,3857400
2005-09-08,72.250000,73.820000,72.220001,73.120003,43.273701,3615200
2005-09-09,73.449997,73.870003,73.099998,73.519997,43.510418,2527100
2005-09-12,73.730003,74.519997,73.500000,74.230003,43.930618,3933600
2005-09-13,74.040001,74.580002,73.980003,74.000000,43.794502,3004200
2005-09-14,74.150002,74.480003,73.559998,73.720001,43.628796,2407400
2005-09-15,73.519997,73.820000,72.839996,73.309998,43.386143,2450300
2005-09-16,73.669998,73.820000,72.809998,73.349998,43.409813,3959500
2005-09-19,73.250000,73.300003,72.150002,72.500000,42.906788,2860100
2005-09-20,72.389999,72.980003,72.199997,72.349998,42.817997,2664100
2005-09-21,72.360001,72.720001,71.900002,72.330002,42.806152,2942500
2005-09-22,72.199997,73.150002,72.180000,72.800003,43.084328,2442400
2005-09-23,72.800003,72.959999,72.239998,72.550003,42.936371,2181800
2005-09-26,73.099998,73.419998,72.910004,73.129997,43.279617,2588900
2005-09-27,73.000000,73.389999,72.800003,73.180000,43.309223,1991400
2005-09-28,73.519997,73.650002,72.220001,72.680000,43.013294,3060100
2005-09-29,72.889999,73.389999,72.480003,73.180000,43.309223,2824000
2005-09-30,73.180000,73.480003,73.000000,73.360001,43.415733,1855800
2005-10-03,73.260002,73.629997,72.449997,72.529999,42.924526,2140800
2005-10-04,72.529999,72.900002,71.400002,71.500000,42.314949,2830800
2005-10-05,71.410004,71.930000,71.150002,71.169998,42.119656,3615700
2005-10-06,71.360001,71.769997,70.489998,71.110001,42.084156,3921100
2005-10-07,71.510002,71.989998,71.269997,71.730003,42.451061,2306900
2005-10-10,72.000000,72.199997,71.260002,71.389999,42.249855,1958900
2005-10-11,71.250000,71.300003,70.349998,70.550003,41.752750,2861300
2005-10-12,70.290001,71.250000,70.150002,70.379997,41.652119,3729600
2005-10-13,70.110001,70.879997,69.709999,70.070000,41.468674,3405300
2005-10-14,70.279999,70.779999,70.080002,70.720001,41.853344,2565900
2005-10-17,71.010002,72.690002,70.779999,72.470001,42.889027,4737100
2005-10-18,73.300003,75.389999,73.089996,74.709999,44.214703,7015700
2005-10-19,74.720001,75.650002,74.139999,75.650002,44.771015,4182700
2005-10-20,75.650002,75.949997,74.510002,74.900002,44.327145,3332200
2005-10-21,74.750000,75.650002,74.720001,74.889999,44.321220,3111500
2005-10-24,75.389999,75.639999,74.980003,75.559998,44.717751,2375400
2005-10-25,75.750000,76.290001,75.129997,75.669998,44.782848,2938700
2005-10-26,75.580002,76.180000,75.169998,75.169998,44.486923,2012200
2005-10-27,75.419998,75.900002,74.760002,74.809998,44.273872,1929700
2005-10-28,75.250000,76.239998,74.809998,76.239998,45.120171,2727000
2005-10-31,76.239998,76.480003,75.540001,75.980003,44.966305,3530400
2005-11-01,75.500000,75.510002,74.510002,74.860001,44.303463,3679400
2005-11-02,75.080002,75.410004,74.400002,75.150002,44.475090,3676700
2005-11-03,75.300003,75.730003,74.610001,75.139999,44.469177,2522500
2005-11-04,75.349998,75.900002,74.879997,75.129997,44.463253,2476100
2005-11-07,75.650002,76.339996,75.349998,75.849998,44.889374,1821300
2005-11-08,75.849998,76.379997,75.500000,75.949997,44.948547,1895000
2005-11-09,76.000000,76.669998,75.820000,76.089996,45.031403,2414900
2005-11-10,76.089996,77.300003,75.760002,77.180000,45.676483,3005100
2005-11-11,77.410004,77.750000,77.269997,77.550003,45.895454,2075500
2005-11-14,77.349998,77.849998,77.230003,77.629997,45.942791,2305200
2005-11-15,77.580002,78.580002,77.470001,78.059998,46.197285,2579200
2005-11-16,78.400002,78.639999,76.519997,76.910004,45.516670,4949300
2005-11-17,77.300003,77.449997,76.580002,77.260002,45.723827,3958500
2005-11-18,78.750000,78.750000,77.650002,78.160004,46.256485,3700000
2005-11-21,78.400002,79.379997,78.110001,79.230003,46.889717,2577200
2005-11-22,79.099998,79.320000,77.650002,78.279999,46.574364,4084500
2005-11-23,78.070000,78.379997,77.779999,78.129997,46.485115,2635000
2005-11-25,78.070000,78.349998,77.750000,78.320000,46.598171,1165000
2005-11-28,78.489998,78.550003,77.930000,78.199997,46.526779,2268000
2005-11-29,78.209999,78.750000,78.169998,78.349998,46.616013,2498300
2005-11-30,78.349998,79.199997,78.230003,78.480003,46.693367,2928400
2005-12-01,78.769997,79.839996,78.739998,79.269997,47.163399,2796200
2005-12-02,79.050003,79.739998,78.940002,79.400002,47.240742,1734400
2005-12-05,79.099998,79.790001,78.139999,78.320000,46.598171,2861800
2005-12-06,78.449997,78.699997,77.519997,77.699997,46.229294,3448600
2005-12-07,78.400002,78.900002,77.099998,77.379997,46.038910,3821000
2005-12-08,77.830002,77.989998,76.849998,76.940002,45.777115,2247000
2005-12-09,77.459999,78.080002,76.910004,77.860001,46.324482,2526300
2005-12-12,77.870003,78.160004,76.779999,77.110001,45.878254,1990800
2005-12-13,77.400002,77.800003,76.680000,76.949997,45.783054,2458300
2005-12-14,76.830002,77.910004,76.830002,77.550003,46.140049,2102600
2005-12-15,77.370003,77.980003,76.970001,77.489998,46.104340,2910600
2005-12-16,77.940002,78.180000,76.900002,77.089996,45.866356,4755800
2005-12-19,76.900002,77.750000,76.849998,77.570000,46.151936,2731100
2005-12-20,77.320000,78.260002,77.300003,77.430000,46.068653,2974100
2005-12-21,77.629997,78.250000,77.559998,78.050003,46.437519,1919700
2005-12-22,78.480003,78.940002,77.699997,78.639999,46.788551,2386500
2005-12-23,77.889999,78.930000,73.470001,78.599998,46.764771,1095700
2005-12-27,78.639999,78.989998,77.349998,77.379997,46.038910,1826700
2005-12-28,77.589996,78.459999,77.540001,78.199997,46.526779,1615600
2005-12-29,78.349998,78.669998,78.099998,78.290001,46.580330,1374000
2005-12-30,78.110001,78.300003,77.449997,77.500000,46.110294,1728600
2006-01-03,77.760002,79.349998,77.239998,79.110001,47.068180,3117200
2006-01-04,79.489998,79.489998,78.250000,78.709999,46.830196,2558000
2006-01-05,78.410004,78.650002,77.559998,77.989998,46.401814,2529500
2006-01-06,78.639999,78.900002,77.639999,78.629997,46.782608,2479500
2006-01-09,78.500000,79.830002,78.459999,79.019997,47.014645,1845600
2006-01-10,79.000000,79.010002,78.080002,78.529999,46.723110,1919900
2006-01-11,78.440002,78.660004,77.839996,78.370003,46.627930,1909900
2006-01-12,78.199997,78.230003,77.199997,77.699997,46.229294,2121100
2006-01-13,76.949997,78.199997,76.949997,77.500000,46.110294,1925300
2006-01-17,77.099998,77.620003,77.000000,77.089996,45.866356,2073400
2006-01-18,77.000000,77.279999,76.519997,77.180000,45.919914,1833600
2006-01-19,77.190002,77.370003,76.699997,76.910004,45.759281,1807100
2006-01-20,76.910004,76.910004,75.180000,75.239998,44.765659,3284500
2006-01-23,75.500000,76.230003,74.809998,75.699997,45.039337,2953500
2006-01-24,74.010002,75.599998,73.720001,74.199997,44.146904,5511200
2006-01-25,73.250000,73.830002,72.750000,73.000000,43.432922,7475200
2006-01-26,73.220001,73.430000,72.019997,72.699997,43.254433,5027500
2006-01-27,72.449997,73.250000,72.400002,72.650002,43.224697,3813100
2006-01-30,72.900002,73.339996,72.419998,72.650002,43.224697,3463600
2006-01-31,72.400002,73.250000,71.959999,72.750000,43.284176,5317900
2006-02-01,72.300003,73.400002,72.010002,73.190002,43.545982,3829100
2006-02-02,73.160004,73.680000,72.050003,72.150002,42.927193,3207100
2006-02-03,71.750000,72.089996,71.000000,71.099998,42.302467,3258300
2006-02-06,71.000000,71.300003,70.989998,71.169998,42.344124,2551500
2006-02-07,71.160004,71.290001,70.570000,70.650002,42.034729,3132800
2006-02-08,70.650002,71.279999,70.300003,71.000000,42.242970,2846100
2006-02-09,71.360001,72.879997,71.250000,72.120003,42.909344,3798100
2006-02-10,72.290001,72.989998,71.500000,72.610001,43.200878,2931700
2006-02-13,72.690002,73.419998,72.639999,72.910004,43.379368,2320300
2006-02-14,73.500000,74.120003,73.410004,73.699997,43.849403,3859400
2006-02-15,73.709999,74.180000,73.089996,73.129997,43.510281,2672900
2006-02-16,73.199997,73.349998,72.500000,73.050003,43.462677,2923000
2006-02-17,73.150002,74.150002,73.080002,73.769997,43.891041,2338600
2006-02-21,73.669998,74.099998,72.849998,73.199997,43.551907,3706300
2006-02-22,73.190002,73.739998,72.980003,72.980003,43.695621,2674100
2006-02-23,73.099998,74.080002,73.000000,73.650002,44.096771,2694800
2006-02-24,73.940002,74.160004,73.129997,73.910004,44.252438,1931100
2006-02-27,74.000000,74.660004,73.690002,73.690002,44.120720,2774300
2006-02-28,73.699997,74.080002,73.120003,73.589996,44.060848,2695300
2006-03-01,74.190002,74.190002,73.510002,73.669998,44.108734,2035500
2006-03-02,73.639999,73.800003,72.989998,73.050003,43.737541,2657100
2006-03-03,73.050003,73.290001,72.660004,72.879997,43.635735,3093200
2006-03-06,72.459999,72.800003,71.540001,71.949997,43.078922,3587200
2006-03-07,71.800003,72.339996,71.599998,72.269997,43.270504,2954800
2006-03-08,72.510002,73.070000,72.050003,72.379997,43.336372,2494700
2006-03-09,72.529999,72.760002,71.769997,71.800003,42.989113,2148800
2006-03-10,71.900002,72.800003,71.879997,72.320000,43.300461,1832700
2006-03-13,72.500000,72.519997,71.879997,72.089996,43.162746,1997600
2006-03-14,72.180000,73.750000,72.180000,73.529999,44.024910,2629000
2006-03-15,73.279999,74.239998,73.010002,74.000000,44.306328,2863500
2006-03-16,74.489998,75.459999,74.290001,74.889999,44.839199,4338200
2006-03-17,75.300003,75.449997,74.750000,74.790001,44.779331,4049500
2006-03-20,74.839996,75.190002,74.550003,75.000000,44.905048,1748700
2006-03-21,75.199997,75.339996,74.629997,74.930000,44.863144,3197700
2006-03-22,74.760002,76.150002,74.760002,76.070000,45.545681,2954700
2006-03-23,76.680000,76.959999,76.010002,76.769997,45.964813,3468700
2006-03-24,76.650002,77.059998,76.379997,76.800003,45.982780,3419400
2006-03-27,76.699997,77.230003,76.510002,76.839996,46.006733,2792500
2006-03-28,76.839996,77.199997,76.150002,76.300003,45.683430,3511000
2006-03-29,77.809998,78.739998,77.559998,77.559998,46.437798,5262600
2006-03-30,77.570000,77.620003,76.000000,76.519997,45.815125,3362600
2006-03-31,76.519997,76.879997,75.610001,75.690002,45.318180,3125800
2006-04-03,75.970001,77.190002,75.760002,75.839996,45.407997,3603000
2006-04-04,76.519997,77.989998,76.519997,77.000000,46.102509,3634600
2006-04-05,77.889999,77.900002,76.800003,77.459999,46.377941,2784100
2006-04-06,79.989998,82.010002,79.540001,81.379997,48.724957,10471100
2006-04-07,81.250000,82.080002,80.809998,81.029999,48.515423,4107900
2006-04-10,80.110001,81.370003,80.110001,80.980003,48.485497,2564200
2006-04-11,80.169998,81.120003,80.169998,80.790001,48.371719,2791600
2006-04-12,79.980003,81.370003,79.980003,81.099998,48.557343,2456800
2006-04-13,80.900002,81.540001,80.580002,80.970001,48.479515,1793900
2006-04-17,80.550003,80.709999,79.309998,80.260002,48.054413,3122500
2006-04-18,80.360001,82.199997,80.339996,81.589996,48.850700,4374600
2006-04-19,81.690002,82.389999,81.660004,81.879997,49.024338,2922500
2006-04-20,81.849998,82.970001,81.370003,82.599998,49.455410,4281500
2006-04-21,84.000000,85.500000,83.910004,85.059998,50.928318,9268200
2006-04-24,84.010002,85.900002,84.000000,85.459999,51.167816,4363700
2006-04-25,85.000000,85.500000,84.400002,84.809998,50.778633,3955800
2006-04-26,84.839996,85.650002,84.599998,85.519997,51.203739,2704600
2006-04-27,85.000000,85.680000,84.500000,85.230003,51.030109,2991300
2006-04-28,85.000000,85.510002,84.940002,85.430000,51.149872,2531000
2006-05-01,85.510002,85.730003,84.839996,84.970001,50.874424,2848100
2006-05-02,85.150002,85.309998,83.580002,84.500000,50.593014,3807300
2006-05-03,84.750000,85.900002,84.610001,85.900002,51.431236,3317600
2006-05-04,85.900002,86.669998,85.839996,86.470001,51.772537,3324700
2006-05-05,86.690002,87.300003,86.540001,87.300003,52.269485,3632000
2006-05-08,87.099998,88.349998,87.059998,88.129997,52.766426,3523600
2006-05-09,87.610001,87.800003,86.820000,87.580002,52.437145,4014700
2006-05-10,87.250000,87.760002,87.230003,87.650002,52.479038,2818300
2006-05-11,87.250000,87.639999,86.779999,87.169998,52.191673,2558100
2006-05-12,86.900002,87.660004,86.250000,86.570000,51.832409,2526500
2006-05-15,86.699997,87.209999,86.070000,87.120003,52.161716,2597500
2006-05-16,87.120003,87.330002,86.220001,86.760002,51.946190,3198400
2006-05-17,85.900002,85.970001,84.120003,84.419998,50.814556,4156000
2006-05-18,83.629997,84.830002,83.629997,84.150002,50.652042,2690500
2006-05-19,84.559998,84.919998,83.709999,84.309998,50.748333,2796400
2006-05-22,84.309998,84.589996,82.589996,83.730003,50.399220,3006500
2006-05-23,83.599998,84.019997,83.010002,83.440002,50.224667,2783600
2006-05-24,83.190002,84.099998,82.650002,83.820000,50.453384,2906600
2006-05-25,83.949997,84.230003,82.860001,83.260002,50.116318,2821900
2006-05-26,83.260002,84.000000,82.910004,83.870003,50.483482,1838000
2006-05-30,83.500000,83.980003,83.349998,83.459999,50.236702,2334600
2006-05-31,83.699997,84.620003,83.150002,83.660004,50.357113,3364300
2006-06-01,83.660004,84.669998,83.139999,84.510002,50.868725,1721800
2006-06-02,84.800003,85.230003,84.500000,84.779999,51.031246,2318900
2006-06-05,84.099998,84.330002,82.879997,82.949997,49.929707,2599500
2006-06-06,83.199997,83.910004,81.290001,82.260002,49.514389,4299900
2006-06-07,82.260002,82.279999,80.339996,80.339996,48.358700,3797800
2006-06-08,79.800003,81.940002,79.239998,81.750000,49.207409,4435400
2006-06-09,81.389999,81.870003,80.250000,80.570000,48.497135,2561200
2006-06-12,80.570000,81.089996,79.889999,80.160004,48.250359,2535100
2006-06-13,80.349998,81.230003,79.940002,79.959999,48.129955,3444200
2006-06-14,79.800003,80.470001,79.279999,79.900002,48.093849,2488900
2006-06-15,79.650002,81.339996,79.250000,80.900002,48.695774,3190000
2006-06-16,80.980003,81.150002,80.309998,80.510002,48.461014,3509500
2006-06-19,80.699997,80.699997,78.889999,79.430000,47.810944,2448300
2006-06-20,79.430000,80.610001,79.050003,79.889999,48.087826,2139400
2006-06-21,79.900002,81.320000,79.900002,80.400002,48.394798,2337200
2006-06-22,80.650002,80.800003,79.290001,79.589996,47.907249,1793800
2006-06-23,79.599998,80.279999,79.489998,79.919998,48.105877,2398400
2006-06-26,79.919998,80.349998,79.599998,80.209999,48.280445,1626900
2006-06-27,80.400002,80.930000,78.620003,78.699997,47.371536,2527400
2006-06-28,78.709999,79.360001,78.610001,79.279999,47.720642,1787900
2006-06-29,79.290001,81.500000,79.290001,81.150002,48.846249,2765500
2006-06-30,81.639999,81.750000,80.709999,80.769997,48.617516,3268700
2006-07-03,81.150002,81.230003,80.790001,81.120003,48.828220,654600
2006-07-05,80.900002,80.919998,80.120003,80.550003,48.485088,2157900
2006-07-06,80.870003,81.599998,80.809998,81.389999,48.990700,2280500
2006-07-07,76.279999,76.279999,73.839996,74.099998,44.602680,24358800
2006-07-10,74.480003,74.620003,72.820000,73.110001,44.006779,9215500
2006-07-11,73.250000,73.720001,72.639999,73.089996,43.994732,5431100
2006-07-12,73.500000,73.599998,72.459999,72.720001,43.772022,4320700
2006-07-13,72.480003,72.570000,71.410004,71.629997,43.115925,4816000
2006-07-14,71.660004,71.970001,70.879997,71.220001,42.869141,4350900
2006-07-17,71.199997,71.489998,70.169998,70.660004,42.532055,5183900
